PDB_Name,PDB_ID,Max_PDB_TM,RMSD,TM_Score,Length
length_100_4_86,4pwu.cif.gz_D,0.7718,0.989053066811547,0.9192100447315096,100
length_460_8_83,2pfs.cif.gz_A,0.5906,8.963962886155372,0.5734669943948825,460
length_125_5_54,6mmd.cif.gz_B,0.9739,0.670789431874106,0.9702682240339268,125
length_245_6_45,3hdv.cif.gz_C,0.7478,0.936669487250779,0.9621890212197296,245
length_145_3_77,3crn.cif.gz_B,0.8056,0.5507200502701198,0.9807163434507036,145
length_115_1_49,7qvt.cif.gz_A,0.825,0.8042696274345204,0.9538005788216024,115
length_325_5_1,3qgy.cif.gz_B,0.9107,1.332860159113775,0.9478921720021252,325
length_220_3_82,2mqa.cif.gz_MODEL_10_A,0.5026,4.46787577721024,0.8239729930740937,220
length_130_0_31,4tt6.cif.gz_A,0.9919,0.4950261353850094,0.9830505206557194,130
length_265_6_55,1l7c.cif.gz_B,0.7016,3.373157257043624,0.8012229132874094,265
length_195_3_88,1wwp.cif.gz_B,0.54,0.6883007192244406,0.9763921549586236,195
length_300_4_87,3lrx.cif.gz_C,0.6759,4.435051588228012,0.8181394870816746,300
length_445_4_41,7uwb.cif.gz_c,0.6613,5.843974539982303,0.7043133061166541,445
length_100_5_35,3fhk.cif.gz_F,0.7803,0.7786349994122834,0.9451929869358492,100
length_340_3_22,7km3.cif.gz_H,0.6278,3.693745936769069,0.7835961759250988,340
length_370_0_95,6uu8.cif.gz_FFF,0.6013,13.678409416796212,0.5108484784916246,370
length_280_1_24,5cwb.cif.gz_A,0.5912,0.7771735449799159,0.981401585402961,280
length_180_3_16,7sge.cif.gz_B,0.7506,3.299440471314376,0.7997195770171136,180
length_210_2_63,2hm8.cif.gz_MODEL_9_A,0.5845,1.568165841406045,0.9179039513482442,210
length_370_3_55,7uek.cif.gz_A,0.6839,5.100415677885491,0.7258755580114319,370
length_190_4_23,2rdm.cif.gz_B,0.7463,1.3016494182611362,0.9257423373448534,190
length_320_8_16,3wrv.cif.gz_B,0.6471,7.1562578249752615,0.6556735918103611,320
length_440_3_8,6d33.cif.gz_F,0.6002,8.696935602680997,0.6067103950995485,440
length_420_4_82,5veg.cif.gz_A,0.6514,2.513096843412349,0.8872973137264237,420
length_490_0_78,6jhk.cif.gz_E,0.7379,9.698680881805377,0.6595670683334818,490
length_315_8_42,7uek.cif.gz_A,0.7634,1.4689023258259546,0.9387880130108012,315
length_155_9_25,6v8s.cif.gz_J,0.6396,1.961884026514583,0.8631233013295612,155
length_445_1_8,2bd0.cif.gz_C,0.594,4.433383215468207,0.7896852585264617,445
length_235_5_5,8dpb.cif.gz_C,0.7327,3.189397175863093,0.8176750008309659,235
length_350_8_19,7mcd.cif.gz_B,0.7298,2.9072125284783925,0.8541189683824871,350
length_435_7_36,5tpm.cif.gz_D,0.5823,13.540538658350178,0.5099944337329199,435
length_485_0_59,1pgv.cif.gz_A,0.5997,7.625709548827654,0.6721381630856891,485
length_445_3_5,6b4c.cif.gz_A,0.6291,7.518510551161325,0.6775093575400759,445
length_255_3_16,2omu.cif.gz_B,0.6457,9.345261106158643,0.5047142057483417,255
length_240_1_74,4n2y.cif.gz_C,0.8027,1.6869017201300034,0.90568021397038,240
length_265_9_71,3ziz.cif.gz_A,0.7575,3.8987549565325135,0.7578582813915007,265
length_170_6_10,6ms9.cif.gz_B,0.9339,1.023705832436791,0.9448107525917276,170
length_115_7_5,6cw0.cif.gz_B,0.9633,0.6280704632035431,0.9684294717536742,115
length_260_8_91,3ntv.cif.gz_B,0.6437,3.426475243058401,0.8602792003498855,260
length_315_1_80,7qsp.cif.gz_A,0.768,9.05297215385242,0.6600603810321144,315
length_470_5_91,3ja6.cif.gz_H,0.6363,11.187035677890083,0.5843016611554462,470
length_340_9_20,1tq8.cif.gz_F,0.6351,1.858686905659096,0.916854938023446,340
length_285_4_34,4lui.cif.gz_A,0.6927,5.332569419465853,0.6704184694662284,285
length_165_9_15,6vfk.cif.gz_B,0.7854,1.0979851919983905,0.9428947751842864,165
length_220_5_15,1lt8.cif.gz_B,0.5129,6.39642537338585,0.7127018820238703,220
length_225_5_64,7jma.cif.gz_A,0.5805,5.867980990813049,0.6067098979275479,225
length_405_1_96,4oki.cif.gz_B,0.5495,15.414074176253832,0.5813646318860926,405
length_330_2_67,6bke.cif.gz_A,0.8747,1.6449039234550094,0.9305746579717528,330
length_475_7_80,5cwm.cif.gz_A,0.5757,11.667237691531511,0.5180800148804999,475
length_120_8_16,1mb0.cif.gz_A,0.848,0.7036897591713412,0.962809113079106,120
length_140_9_35,4neg.cif.gz_B,0.6719,0.9601933165077002,0.9435078028875544,140
length_375_4_88,2yxb.cif.gz_A,0.6791,3.1837044727324124,0.8317863858402589,375
length_365_0_28,7jh5.cif.gz_B,0.5892,2.896125372488436,0.8694660267575441,365
length_285_8_6,2rbg.cif.gz_B,0.6607,3.83957056411242,0.8072168991977862,285
length_365_4_67,5mlq.cif.gz_B,0.6093,3.409504533182299,0.8075553932299593,365
length_175_1_20,4cgw.cif.gz_A,0.7306,1.4264034032748802,0.915828672710401,175
length_230_0_23,6tng.cif.gz_A,0.667,1.576816449036923,0.9243447234273184,230
length_340_2_1,5voy.cif.gz_Z,0.5686,3.380171477058969,0.8140154163086281,340
length_345_9_98,4ovx.cif.gz_A,0.6421,5.668626626302966,0.7557031751801224,345
length_445_9_57,7uwa.cif.gz_h,0.5338,12.521988773946656,0.5639185824755734,445
length_155_6_65,7n3t.cif.gz_D,0.7429,7.446278716810338,0.6340674802176643,155
length_390_9_16,6xr2.cif.gz_B,0.4826,13.661905571555904,0.5166103220166132,390
length_410_8_72,7jh5.cif.gz_B,0.5955,7.047208990627653,0.619063160943928,410
length_130_2_43,1ip3.cif.gz_B,0.9908,0.4813128643681641,0.9829037341164188,130
length_145_0_86,2w6x.cif.gz_A,0.8745,0.8121986762222844,0.9602004443840192,145
length_295_7_38,7uwb.cif.gz_i,0.6178,1.4121350919555853,0.9369496094424152,295
length_165_1_70,4l06.cif.gz_A,0.5796,0.7999608775122649,0.9651381145089076,165
length_135_6_90,7une.cif.gz_M,0.5749,3.1455921743894484,0.7305603125943503,135
length_450_0_59,7zka.cif.gz_A,0.5395,3.292324451545286,0.8486093172307313,450
length_140_5_29,2zqe.cif.gz_A,0.6438,0.8366140896237197,0.9584943212833352,140
length_165_3_100,3kzv.cif.gz_A,0.7389,1.6815484696665026,0.8830877912294102,165
length_120_2_46,2a9p.cif.gz_A,0.8714,0.8424007182758992,0.9481462489370688,120
length_485_3_42,2qjw.cif.gz_C,0.6769,17.554533858797548,0.516474446363655,485
length_495_4_22,7uek.cif.gz_A,0.7391,7.592973869074199,0.7554585525345051,495
length_280_3_44,5zxb.cif.gz_B,0.9088,1.1731999806280855,0.954786648703551,280
length_400_8_22,5cwf.cif.gz_D,0.6919,6.523686153740877,0.6587579566031379,400
length_260_3_34,1vqt.cif.gz_A,0.7551,1.3421099158968566,0.937863104929149,260
length_435_6_83,5dbt.cif.gz_D,0.7032,5.524583617553652,0.7414543892471303,435
length_405_3_80,3ja6.cif.gz_Q,0.7957,9.50798057209843,0.5413137717824893,405
length_390_8_8,5dbt.cif.gz_D,0.7008,5.395389826680737,0.8024803903985539,390
length_125_0_33,4flp.cif.gz_B,0.987,0.9057909859343104,0.946270311493579,125
length_345_6_43,1tq8.cif.gz_E,0.6915,8.271149318644445,0.6831453682025344,345
length_240_6_20,6ldq.cif.gz_B,0.6992,1.5481521427329823,0.9242011897686198,240
length_415_1_93,3lrx.cif.gz_F,0.7338,14.298794146912805,0.6026812096017853,415
length_375_9_50,2myn.cif.gz_MODEL_20_A,0.6991,3.5879250289052567,0.8188789767906792,375
length_115_9_94,3rcw.cif.gz_H,0.7328,1.000102595113494,0.9256540004786736,115
length_225_1_93,5ahw.cif.gz_D,0.6932,0.9507364513582752,0.9634552237473638,225
length_255_4_10,3ew7.cif.gz_A,0.6563,1.6613736469045768,0.915126750079828,255
length_265_4_98,3h36.cif.gz_A,0.6122,5.359063674984768,0.6913355803185182,265
length_160_9_47,2le2.cif.gz_MODEL_7_A,0.6797,2.522239265068161,0.7894686396051537,160
length_325_7_98,1xbz.cif.gz_A,0.7742,2.093516650143828,0.8991918755264382,325
length_325_1_86,7smj.cif.gz_A,0.7451,5.212679343605903,0.7400045726929001,325
length_255_1_64,3lyu.cif.gz_A,0.6387,3.3983856216856503,0.7911125910420518,255
